Date,Site_ID,Species,Site,Ind_No,Sex,Juv_Adult,Age,Basal_cm,Height_in,Growth_Rate,Canopy_in_1,Canopy_in_2,Canopy_area_in2,Fruit_no,Total_Est,Total_Fruit_No,Huber_Value,HV_m2_cm2,Total_Lvs,WD,Ks,Huber_Value_Units,KL_Units,TotalAssim,BW_fresh_avg,BW_dry_avg,Stem_Diam_Avg_mm,Photo,Trmmol,Cond,WUE_Intrinsic,photo_area,Thick_cm,Area_cm2,LMA_g.cm2,LWR,Hole_mass,LD_g.cm3,KS_In_Ex,Counts_Avg_Top,SP_Length_Avg_Top,Counts_Avg_Bottom,SP_Length_Avg_Bottom,Density_mm2_Top,Length_mm_Top,SPI_Top,Density_mm2_Bottom,Length_mm_Bottom,SPI_Bottom,Stom_Notes
Aug_17_2016,Cederberg,LDSA,Cederberg,11,F,Adult,24,.,80,3.333333333,90,79,5584.180942,84_est,Estimate,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,,.,.,.,.,.,.,missing,.,.,.,.,.,.,.,.,.,.,.
Aug_17_2016,Cederberg,LDSA,Cederberg,12,M,Adult,19,.,68,3.578947368,102,77,6168.517175,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,,.,.,.,.,.,.,missing,.,.,.,.,.,.,.,.,.,.,.
Aug_17_2016,Cederberg,LDSA,Cederberg,13,M,Adult,13,.,61,4.692307692,81,88,5598.318109,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,,.,.,.,.,.,.,missing,.,.,.,.,.,.,.,.,.,.,.
Aug_17_2016,Cederberg,LDSA,Cederberg,14,M,Adult,15,.,63,4.2,82,72,4636.990757,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,,.,.,.,.,.,.,missing,.,.,.,.,.,.,.,.,.,.,.
Aug_17_2016,Cederberg,LDSA,Cederberg,15,F,Adult,15,.,61,4.066666667,82,89,5731.835796,67,Total,67,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,,.,.,.,.,.,.,missing,.,.,.,.,.,.,.,.,.,.,.
Aug_24_2016,Swartberg,PRPU,Swartberg,1,mon,Adult,12,4.5,64,5.333333333,44,47,1624.203402,51,Total,51,4039.55,0.403955,15,0.518906878,0.401456726,0.00024789,9.95171E-05,55334.03229,.,0.7685,3.665,13.71674753,2.372838288,0.16871003,81.30368734,6,0.0571,13.80841,0.02780914,1.96776047,.,0.487025219,Include,18,0.633333333,22,0.633333333,56.58842421,0.031666667,0.056745614,69.16362959,0.031666667,0.069355751,scope at 20x in Holsinger lab
Aug_24_2016,Swartberg,PRPU,Swartberg,2,mon,Adult,9,4,56,6.222222222,39,33,1010.807436,32,Total,32,2232.02,0.223202,.,0.550797692,1.066816834,0.000448025,0.000477961,34180.92276,.,0.9165,4.81,15.31391938,2.662343022,0.182775623,83.7853491,6,0.056366667,10.49821,0.0285763,3.580565319,.,0.506971611,Include,19.66666667,0.833333333,17,0.766666667,61.82809313,0.041666667,0.107340439,53.44462287,0.038333333,0.078533904,scope at 20x in Holsinger lab
Aug_24_2016,Swartberg,PRPU,Swartberg,3,mon,Adult,10,3.3,50,5,31,31,754.767635,31,Total,31,4830.38,0.483038,23,0.613963101,0.486730614,0.000207023,0.000100765,74508.79446,.,0.6715,3.95,15.42504677,2.342269579,0.173253895,89.03145739,6,0.054866667,14.05042,0.025977871,2.340592519,.,0.473472737,Include,16.33333333,0.733333333,18,0.766666667,51.34875529,0.036666667,0.069035549,56.58842421,0.038333333,0.083153546,scope at 20x in Holsinger lab
Aug_24_2016,Swartberg,PRPU,Swartberg,4,mon,Adult,12,3.6,74,6.166666667,41,34,1094.84504,28,Total,28,10265.81,1.026581,58,0.537904035,0.656721046,9.74107E-05,6.39716E-05,155363.3543,.,0.8165,4.42,15.13405046,2.419876441,0.173434003,87.26114948,6,0.055066667,11.99096,0.026019601,3.04539524,.,0.472510911,Include,17,0.766666667,15.33333333,0.733333333,53.44462287,0.038333333,0.078533904,48.20495395,0.036666667,0.064808882,scope at 20x in Holsinger lab
Aug_24_2016,Swartberg,PRPU,Swartberg,5,mon,Adult,9,3.5,64,7.111111111,34,37,988.0308896,27,Total,27,4712.88,0.471288,.,0.561555216,0.276246504,0.000212492,5.87E-05,79594.07324,.,0.632,3.455,16.91306844,2.934943378,0.239199017,70.70709843,6,0.0566,14.40374,0.024715803,2.356646563,.,0.436674965,Include,17,0.9,17.33333333,0.8,53.44462287,0.045,0.108225361,54.49255664,0.04,0.087188091,scope at 20x in Holsinger lab
Aug_24_2016,Swartberg,PRPU,Swartberg,6,mon,Adult,13,6.2,69,5.307692308,71,66,3680.375794,88,Total,88,4672.99,0.467299,22,0.537791482,0.709726151,0.000214232,0.000152046,66902.94809,.,0.9045,4.525,14.33275944,2.101916065,0.157789713,90.83456182,6,0.061,14.78546,0.03151745,2.459709798,.,0.516679508,Include,14,0.833333333,14.66666667,0.866666667,44.01321883,0.041666667,0.076411838,46.1090864,0.043333333,0.086582618,scope at 20x in Holsinger lab
Aug_24_2016,Swartberg,PRPU,Swartberg,7,mon,Adult,13,4.2,70,5.384615385,51,44,1762.433479,28,Total,28,10978.39,1.097839,70,0.515523125,0.773862153,9.1088E-05,7.04896E-05,185281.2486,.,0.956,6.65,16.87690382,2.204249653,0.169629947,99.49247829,6,0.0668,15.64873,0.028436812,2.635938231,.,0.425700778,Include,19.33333333,0.7,18.66666667,0.733333333,60.78015933,0.035,0.074455695,58.68429178,0.036666667,0.07889777,scope at 20x in Holsinger lab
Aug_24_2016,Swartberg,PRPU,Swartberg,8,mon,Adult,9,6.4,56,6.222222222,42,32,1055.575132,21,Total,21,5988.33,0.598833,49,0.582586082,1.315880762,0.000166992,0.000219741,106331.0734,.,1.183,5.84,17.75639554,1.839816835,0.15958338,111.267198,6,0.063766667,18.48808,0.030830676,1.973816376,.,0.483492041,Include,20.66666667,0.633333333,17,0.8,64.97189447,0.031666667,0.065152372,53.44462287,0.04,0.085511397,scope at 20x in Holsinger lab
Aug_24_2016,Swartberg,PRPU,Swartberg,9,mon,Adult,9,3.4,65,7.222222222,52,52,2123.716634,46,Total,46,2808.64,0.280864,.,0.596526421,0.28270616,0.000356614,0.000100817,38943.54763,.,0.604,3.125,13.88780951,2.272024671,0.203139999,68.3657063,6,0.0632,10.46591,0.028951138,2.753571586,.,0.458087627,Include,16.66666667,0.733333333,16.33333333,0.733333333,52.39668909,0.036666667,0.070444437,51.34875529,0.036666667,0.069035549,scope at 20x in Holsinger lab
Aug_24_2016,Swartberg,PRPU,Swartberg,10,mon,Adult,8,2.5,55,6.875,33,25,647.9534848,13,Total,13,8187.05,0.818705,31,0.557037381,0.459748818,0.000122263,5.62105E-05,112081.6865,.,1.198,5.115,13.70349802,2.196978228,0.187865919,72.94296961,6,0.061366667,.,.,.,.,.,Include,15.66666667,0.733333333,14.33333333,0.833333333,49.25288775,0.036666667,0.066217771,45.0611526,0.041666667,0.078231168,scope at 20x in Holsinger lab
Aug_24_2016,Swartberg,PRPU,Swartberg,11,mon,Adult,8,3.4,50,6.25,33,21,544.2809272,40,Total,40,3667.72,0.366772,.,0.48720849,0.52463154,0.000272649,0.00014304,57128.1791,.,0.8,6.04,15.57595819,2.571835289,0.197058232,79.04241316,6,0.059466667,.,.,.,.,.,Include,17,0.833333333,16.66666667,0.733333333,53.44462287,0.041666667,0.092785804,52.39668909,0.036666667,0.070444437,scope at 20x in Holsinger lab
Aug_24_2016,Swartberg,PRPU,Swartberg,12,mon,Adult,11,3.3,70,6.363636364,29,21,478.3074815,19,Total,19,2377.42,0.237742,.,0.517528918,0.837691867,0.000420966,0.00035264,37102.76532,.,0.99,6.155,15.61901417,2.333853613,0.199251215,78.38855171,6,0.059966667,.,.,.,.,.,Include,19.33333333,0.8,19.33333333,0.733333333,60.78015933,0.04,0.097248255,60.78015933,0.036666667,0.081715547,scope at 20x in Holsinger lab
Aug_24_2016,Swartberg,PRPU,Swartberg,13,mon,Adult,9,3.4,70,7.777777778,31,27,657.3782628,39,Total,39,7068.81,0.706881,31,0.532605569,0.78627118,0.000141466,0.000111231,117213.8988,.,0.824,4.67,16.58183448,2.714069328,0.239821784,69.14231978,6,0.060433333,17.06639,0.02742232,2.19589933,.,0.453761503,Include,18.66666667,0.7,17,0.733333333,58.68429178,0.035,0.071888257,53.44462287,0.036666667,0.071853326,scope at 20x in Holsinger lab
Aug_24_2016,Swartberg,PRPU,Swartberg,14,mon,Adult,10,2.6,50,5,41,44,1416.858287,28,Total,28,13138.67,1.313867,81,0.490602242,0.817556944,7.61903E-05,6.22899E-05,173083.3993,.,1.117,4.815,13.18726909,2.211806257,0.159011597,82.93275043,6,0.0504,12.98814,0.022636036,2.270655772,.,0.449127698,Include,19.66666667,0.733333333,18.66666667,0.766666667,61.82809313,0.036666667,0.083124436,58.68429178,0.038333333,0.086233307,scope at 20x in Holsinger lab
Aug_24_2016,Swartberg,PRPU,Swartberg,15,mon,Adult,7,3.2,56,8,42,45,1484.402529,58,Total,58,10619.34,1.061934,50,0.483959166,1.223912664,9.41679E-05,0.000115253,163075.6549,.,0.818,5.28,15.35648432,2.431620383,0.195609513,78.50581541,6,0.0538,16.65044,0.024924266,2.515036954,.,0.46327632,Include,17,0.733333333,17,0.833333333,53.44462287,0.036666667,0.071853326,53.44462287,0.041666667,0.092785804,scope at 20x in Holsinger lab
Aug_24_2016,Swartberg,PRPU,Swartberg,16,mon,Adult,8,3.8,45,5.625,30,34,801.1061267,43,Total,43,9787.64,0.978764,74,0.552317746,1.052948419,0.000102256,0.000107671,.,.,0.8685,5.885,.,.,.,.,.,0.0603,14.98419,0.029697968,2.53834475,.,0.492503615,Include,15,0.733333333,15.66666667,0.766666667,47.15702018,0.036666667,0.063399994,49.25288775,0.038333333,0.072374382,scope at 20x in Holsinger lab
Aug_24_2016,Swartberg,PRPU,Swartberg,17,mon,Adult,10,3.7,63,6.3,46,49,1770.28746,64,Total,64,7401.27,0.740127,28,0.549490874,0.733154436,0.000135112,9.90579E-05,112526.6471,.,0.9545,4.61,15.20368756,2.087563985,0.198822245,76.46874503,6,0.064233333,16.30216,0.032204321,2.238460083,.,0.501364626,Include,16.66666667,0.7,14.66666667,0.766666667,52.39668909,0.035,0.064185944,46.1090864,0.038333333,0.067754741,scope at 20x in Holsinger lab
Aug_24_2016,Swartberg,PRPU,Swartberg,18,mon,Adult,9,4,63,7,46,52,1878.672407,57,Total,57,6785.45,0.678545,25,0.585362645,0.568489216,0.000147374,8.37806E-05,99362.48303,.,0.725,4.84,14.64345721,1.929949348,0.173137781,84.57690243,6,0.060266667,19.93705,0.030345513,2.497697562,.,0.503520678,Include,18.33333333,0.8,16,0.8,57.63635798,0.04,0.092218173,50.30082152,0.04,0.080481314,scope at 20x in Holsinger lab
Aug_24_2016,Swartberg,PRPU,Swartberg,19,mon,Adult,9,4.3,57,6.333333333,46,31,1119.977781,38,Total,38,6446.19,0.644619,26,0.565665665,0.625465842,0.00015513,9.70287E-05,85892.80751,.,0.7845,3.91,13.32458139,1.945534476,0.18514146,71.96973271,6,0.059833333,13.06458,0.032377619,2.41840473,.,0.541130126,Include,18.66666667,0.733333333,19,0.733333333,58.68429178,0.036666667,0.07889777,59.73222556,0.036666667,0.080306659,scope at 20x in Holsinger lab
Aug_24_2016,Swartberg,PRPU,Swartberg,20,mon,Adult,7,2.9,52,7.428571429,35,35,962.1127502,28,Total,28,6952.42,0.695242,22,0.410321875,0.190084669,0.000144054,2.73825E-05,91422.9251,.,0.6675,3.275,13.16987236,1.578318137,0.138850055,94.84960132,6,0.0636,12.78133,0.028166083,1.672802079,.,0.44286294,Exclude,16.66666667,0.7,17,0.7,52.39668909,0.035,0.064185944,53.44462287,0.035,0.065469663,scope at 20x in Holsinger lab
Aug_24_2016,Swartberg,PREX,Swartberg,1,mon,Adult,11,4.9,76,6.909090909,63,45,2226.603793,9,Total,9,7351.58,0.735158,.,0.440510721,0.760376164,0.000136025,0.00010343,106563.9631,.,1.183,5.37,14.49537671,1.531731895,0.123873736,117.0173531,6,0.048466667,31.46091,0.021582338,1.831187348,.,0.445302707,Include,22.33333333,0.466666667,22.33333333,0.566666667,70.21156336,0.023333333,0.038226296,70.21156336,0.028333333,0.056364283,scope at 20x in Holsinger lab
Aug_24_2016,Swartberg,PREX,Swartberg,2,mon,Adult,12,5.1,78,6.5,58,38,1731.017552,22,Total,22,7467.24,0.746724,.,0.452671771,0.688813352,0.000134033,9.2324E-05,105138.2213,.,1.105,5.815,14.0920374,1.634281059,0.145431269,96.89826333,6,0.042133333,33.34545,0.018923121,2.03528261,.,0.449124711,Include,25.33333333,0.533333333,32.66666667,0.466666667,79.6429674,0.026666667,0.056634999,102.6975106,0.023333333,0.055913089,scope at 20x in Holsinger lab
Aug_24_2016,Swartberg,PREX,Swartberg,3,mon,Adult,12,6.3,81,6.75,72,66,3732.212072,11,Total,11,10254.91,1.025491,.,0.462649209,0.461689654,9.75142E-05,4.50213E-05,136310.5166,.,1.0805,5.19,13.29221542,1.371800771,0.111590468,119.1160469,6,0.0445,49.74623,0.021348351,1.808631459,.,0.479738225,Include,24.33333333,0.533333333,29.66666667,0.533333333,76.49916605,0.026666667,0.054399407,93.26610658,0.026666667,0.066322565,scope at 20x in Holsinger lab
Aug_24_2016,Swartberg,PREX,Swartberg,4,mon,Adult,14,4.7,79,5.642857143,45,52,1837.831702,26,Total,26,.,.,.,.,.,.,.,.,.,.,.,14.05565406,1.454238589,0.116164738,120.9975962,6,0.048433333,34.8602,0.023149609,1.755292738,.,0.47796853,missing,22.66666667,0.533333333,23.33333333,0.566666667,71.25949716,0.026666667,0.05067342,73.35536471,0.028333333,0.058888057,scope at 20x in Holsinger lab
Aug_24_2016,Swartberg,PREX,Swartberg,5,mon,Adult,12,5.7,94,7.833333333,53,65,2705.696673,13,Total,13,6256.59,0.625659,.,0.452495371,0.480922987,0.000159973,7.69346E-05,96771.33792,.,1.128,5.655,15.48078835,1.903219385,0.158046874,97.95061401,6,0.042833333,48.11839,0.022403077,2.07762855,.,0.523029039,Include,21,0.633333333,24,0.533333333,66.01982825,0.031666667,0.066203217,75.45123228,0.026666667,0.05365421,scope at 20x in Holsinger lab
Aug_24_2016,Swartberg,PREX,Swartberg,6,mon,Adult,13,4.9,76,5.846153846,56,54,2375.044046,25,Total,25,5945.54,0.594554,.,0.394752404,0.288996452,0.000168351,4.86529E-05,82052.21666,.,1.177,5.325,13.81359175,1.627128747,0.119039694,116.0418957,6,0.0441,31.16045,0.01928727,1.818619154,.,0.437353061,Include,19,0.533333333,25,0.533333333,59.73222556,0.026666667,0.042476249,78.59503363,0.026666667,0.055889802,scope at 20x in Holsinger lab
Aug_24_2016,Swartberg,PREX,Swartberg,7,mon,Adult,12,5.5,76,6.333333333,66,54,2799.159054,14,Total,14,.,.,.,.,.,.,.,.,.,.,.,15.24445737,1.473188229,0.105255945,144.8322693,6,0.0409,40.55048,0.020616279,1.448366463,.,0.504065501,missing,21,0.6,24.33333333,0.566666667,66.01982825,0.03,0.059417845,76.49916605,0.028333333,0.061411831,scope at 20x in Holsinger lab
Aug_24_2016,Swartberg,PREX,Swartberg,8,mon,Adult,14,4.8,77,5.5,64,89,4473.627939,26,Total,26,3212.84,0.321284,.,0.404505698,0.463717061,0.000311251,0.000144332,37813.50355,.,0.9675,4.75,11.76948705,1.345416493,0.098660018,119.2933803,6,0.042666667,35.22932,0.018677624,2.098793096,.,0.437756809,Include,20,0.533333333,23,0.6,62.8760269,0.026666667,0.044711841,72.30743094,0.03,0.065076688,scope at 20x in Holsinger lab
Aug_24_2016,Swartberg,PREX,Swartberg,9,mon,Adult,12,4.5,64,5.333333333,51,36,1441.991028,8,Total,8,.,.,.,.,.,.,.,.,.,.,.,12.86503321,1.242614874,0.096457281,133.3754495,6,0.0422,31.78717,0.020165369,1.918046432,.,0.477852346,missing,21.33333333,0.533333333,25.66666667,0.533333333,67.06776202,0.026666667,0.047692631,80.6909012,0.026666667,0.057380196,scope at 20x in Holsinger lab
Aug_24_2016,Swartberg,PREX,Swartberg,10,mon,Adult,14,5.3,77,5.5,85,61,4072.289477,7,Total,7,9182.27,0.918227,.,0.438401297,0.855143185,0.000108993,9.32048E-05,152858.159,.,1.2885,6.205,16.66050912,2.134254553,0.19941418,83.54726389,6,0.0416,38.11487,0.018418009,1.747402173,.,0.442740601,Include,20.33333333,0.566666667,26.33333333,0.5,63.92396067,0.028333333,0.051316735,82.78676874,0.025,0.05174173,scope at 20x in Holsinger lab
Aug_24_2016,Swartberg,PREX,Swartberg,11,mon,Adult,13,4.9,82,6.307692308,75,56,3298.672286,8,Total,8,9539.6,0.95396,.,0.404751231,0.384205579,0.000104826,4.02748E-05,134583.6692,.,1.0555,5,14.10789438,1.531240755,0.129607113,108.8512355,6,0.043,41.79908,0.020641603,2.008730692,.,0.480037279,Include,21,0.6,25,0.6,66.01982825,0.03,0.059417845,78.59503363,0.03,0.07073553,scope at 20x in Holsinger lab
Aug_24_2016,Swartberg,PREX,Swartberg,12,mon,Adult,13,5.8,73,5.615384615,56,57,2506.990938,16,Total,16,3316.64,0.331664,.,0.431952793,0.310228039,0.00030151,9.35369E-05,56493.67395,.,1.081,6.07,17.03340954,1.942442413,0.146700082,116.1104296,6,0.044566667,40.25226,0.020875846,1.800578682,.,0.468418381,Include,20.66666667,0.5,24.66666667,0.533333333,64.97189447,0.025,0.040607434,77.54709985,0.026666667,0.055144604,scope at 20x in Holsinger lab
Aug_24_2016,Swartberg,PREX,Swartberg,13,mon,Adult,15,6.2,88,5.866666667,68,76,4058.937708,11,Total,11,5830.5,0.58305,.,0.476082626,0.30237013,0.000171512,5.18601E-05,77990.01961,.,1.1865,6.46,13.37622532,1.45543364,0.116438821,114.8777118,6,0.042566667,43.15421,0.023003549,2.113429102,.,0.540412267,Include,20,0.5,21.33333333,0.566666667,62.8760269,0.025,0.039297517,67.06776202,0.028333333,0.053840509,scope at 20x in Holsinger lab
Aug_24_2016,Swartberg,PREX,Swartberg,14,mon,Adult,12,4.6,77,6.416666667,52,47,1919.513111,12,Total,12,9981.31,0.998131,.,0.548156096,0.557995119,0.000100261,5.59451E-05,151854.1582,.,1.1525,6.795,15.22504572,1.609277902,0.132711519,114.7228653,6,0.0468,47.49854,0.0232744,1.822714783,.,0.497316239,Include,23,0.6,29.33333333,0.533333333,72.30743094,0.03,0.065076688,92.21817278,0.026666667,0.065577367,scope at 20x in Holsinger lab
Aug_24_2016,Swartberg,PREX,Swartberg,15,mon,Adult,14,4.2,68,4.857142857,67,78,4104.490802,19,Total,19,.,.,.,.,.,.,.,.,.,.,.,14.60752783,1.611979167,0.125757404,116.156404,6,0.0436,41.46205,0.020640562,2.110143464,.,0.473407385,missing,22.66666667,0.533333333,26.33333333,0.566666667,71.25949716,0.026666667,0.05067342,82.78676874,0.028333333,0.066459378,scope at 20x in Holsinger lab
Aug_24_2016,Swartberg,PREX,Swartberg,16,mon,Adult,14,5.2,63,4.5,53,58,2414.313954,12,Total,12,.,.,.,.,.,.,.,.,.,.,.,12.86726373,1.416426976,0.108516735,118.5740036,6,0.0505,30.85189,0.026059992,2.092268261,.,0.516039446,missing,24,0.5,29,0.533333333,75.45123228,0.025,0.04715702,91.17023901,0.026666667,0.06483217,scope at 20x in Holsinger lab
Aug_24_2016,Swartberg,PREX,Swartberg,17,mon,Adult,13,4.9,73,5.615384615,55,37,1598.285263,9,Total,9,6587.59,0.658759,.,0.462245322,0.543231285,0.000151801,8.24629E-05,102435.635,.,1.1955,5.72,15.54979518,1.737335966,0.141016998,110.268942,6,0.037833333,43.87099,0.019698666,1.951950523,.,0.52066959,Include,21,0.566666667,27.33333333,0.5,66.01982825,0.028333333,0.052999251,85.93057009,0.025,0.053706606,scope at 20x in Holsinger lab
Aug_24_2016,Swartberg,PREX,Swartberg,18,mon,Adult,12,4,68,5.666666667,46,49,1770.28746,12,Total,12,6465.97,0.646597,.,0.438337915,0.316293518,0.000154817,4.89675E-05,95977.58318,.,0.84,4.805,14.85893254,1.597526361,0.104872405,141.6858185,6,0.040766667,33.96186,0.019904681,1.83174446,.,0.488258729,Include,23.66666667,0.6,22,0.566666667,74.40329851,0.03,0.066962969,69.16362959,0.028333333,0.055523025,scope at 20x in Holsinger lab
Aug_24_2016,Swartberg,PREX,Swartberg,19,mon,Adult,14,5.5,76,5.428571429,65,67,3420.409002,19,Total,19,5946.26,0.594626,.,0.452254334,0.412783776,0.000168173,6.9419E-05,83851.32948,.,1.224,7.09,14.10151868,1.545886805,0.108645154,129.7942721,6,0.044966667,40.25255,0.023106611,2.170996664,.,0.513860878,Include,20.66666667,0.566666667,26.33333333,0.566666667,64.97189447,0.028333333,0.052157993,82.78676874,0.028333333,0.066459378,scope at 20x in Holsinger lab
Aug_24_2016,Swartberg,PREX,Swartberg,20,mon,Adult,11,3.2,64,5.818181818,31,35,852.1570073,6,Total,6,7536.23,0.753623,.,0.46959059,0.886589142,0.000132795,0.000117735,116764.4182,.,1.2945,6.445,15.5057647,1.468581956,0.127073657,122.0218656,6,0.0431,51.77283,0.018268269,1.828352413,.,0.423857749,Include,26,0.533333333,28,0.566666667,81.73883497,0.026666667,0.058125394,88.02643766,0.028333333,0.070665668,scope at 20x in Holsinger lab
Aug_25_2016,Swartberg,LDSA,Swartberg,1,F,Adult,11,.,54,4.909090909,62,54,2629.513051,65_est,Estimate,.,2064.38,0.206438,.,.,.,0.000484407,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,missing,.,.,.,.,.,.,.,.,.,.,.
Aug_25_2016,Swartberg,LDSA,Swartberg,2,F,Adult,12,.,41,3.416666667,32,33,829.3804605,40_est,Estimate,.,4885.07,0.488507,.,.,.,0.000204705,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,missing,.,.,.,.,.,.,.,.,.,.,.
Aug_25_2016,Swartberg,LDSA,Swartberg,3,M,Adult,14,.,43,3.071428571,32,33,829.3804605,.,.,.,1322.92,0.132292,.,.,.,0.000755906,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,missing,.,.,.,.,.,.,.,.,.,.,.
Aug_25_2016,Swartberg,LDSA,Swartberg,4,F,Adult,13,.,55,4.230769231,62,39,1899.092759,68_est,Estimate,.,3190,0.319,.,.,.,0.00031348,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,missing,.,.,.,.,.,.,.,.,.,.,.
Aug_25_2016,Swartberg,LDSA,Swartberg,5,F,Adult,11,.,38,3.454545455,63,47,2325.563962,113_est,Estimate,.,3587.21,0.358721,.,.,.,0.000278768,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,missing,.,.,.,.,.,.,.,.,.,.,.
Aug_25_2016,Swartberg,LDSA,Swartberg,6,M,Adult,13,.,55,4.230769231,45,48,1696.460033,.,.,.,2300,0.23,.,.,.,0.000434783,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,missing,.,.,.,.,.,.,.,.,.,.,.
Aug_25_2016,Swartberg,LDSA,Swartberg,7,F,Adult,8,.,45,5.625,35,34,934.6238144,47_est,Estimate,.,3763.71,0.376371,.,.,.,0.000265696,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,missing,.,.,.,.,.,.,.,.,.,.,.
Aug_25_2016,Swartberg,LDSA,Swartberg,8,F,Adult,11,.,45,4.090909091,51,41,1642.26756,83_est,Estimate,.,3460.9,0.34609,.,.,.,0.000288942,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,missing,.,.,.,.,.,.,.,.,.,.,.
Aug_26_2016,Swartberg,LDSA,Swartberg,9,F,Adult,14,.,44,3.142857143,72,95,5372.123438,61_est,Estimate,.,2561.21,0.256121,.,.,.,0.00039044,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,missing,.,.,.,.,.,.,.,.,.,.,.
Aug_26_2016,Swartberg,LDSA,Swartberg,10,M,Adult,9,.,29,3.222222222,52,47,1919.513111,.,.,.,3318.14,0.331814,.,.,.,0.000301374,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,missing,.,.,.,.,.,.,.,.,.,.,.
Aug_26_2016,Swartberg,LDSA,Swartberg,11,F,Adult,11,.,55,5,58,46,2095.4423,78_est,Estimate,.,3719.59,0.371959,.,.,.,0.000268847,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,missing,.,.,.,.,.,.,.,.,.,.,.
Aug_26_2016,Swartberg,LDSA,Swartberg,12,M,Adult,11,.,61,5.545454545,82,72,4636.990757,.,.,.,3337.3,0.33373,.,.,.,0.000299644,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,missing,.,.,.,.,.,.,.,.,.,.,.
Aug_26_2016,Swartberg,LDSA,Swartberg,13,F,Adult,11,.,51,4.636363636,68,65,3471.459882,111_est,Estimate,.,4523.16,0.452316,.,.,.,0.000221084,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,missing,.,.,.,.,.,.,.,.,.,.,.
Aug_26_2016,Swartberg,LDSA,Swartberg,14,M,Adult,10,.,62,6.2,51,57,2283.152461,.,.,.,1638.68,0.163868,.,.,.,0.000610248,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,missing,.,.,.,.,.,.,.,.,.,.,.
Aug_26_2016,Swartberg,LDSA,Swartberg,15,M,Adult,10,.,37,3.7,56,59,2594.955532,.,.,.,2298.08,0.229808,.,.,.,0.000435146,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,missing,.,.,.,.,.,.,.,.,.,.,.
Aug_26_2016,Swartberg,LDSA,Swartberg,16,F,Adult,9,.,40,4.444444444,51,44,1762.433479,72_est,Estimate,.,2788.24,0.278824,.,.,.,0.00035865,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,missing,.,.,.,.,.,.,.,.,.,.,.
Aug_26_2016,Swartberg,LDSA,Swartberg,17,M,Adult,9,.,43,4.777777778,60,51,2403.31838,.,.,.,1847.12,0.184712,.,.,.,0.000541385,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,missing,.,.,.,.,.,.,.,.,.,.,.
Aug_26_2016,Swartberg,LDSA,Swartberg,18,M,Adult,8,.,26,3.25,41,47,1513.462261,.,.,.,4685.8,0.46858,.,.,.,0.000213411,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,missing,.,.,.,.,.,.,.,.,.,.,.
Aug_26_2016,Swartberg,LDSA,Swartberg,19,F,Adult,9,.,46,5.111111111,38,43,1283.340599,69_est,Estimate,.,1884.57,0.188457,.,.,.,0.000530625,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,missing,.,.,.,.,.,.,.,.,.,.,.
Aug_26_2016,Swartberg,LDSA,Swartberg,20,F,Adult,9,.,51,5.666666667,58,62,2824.291796,93_est,Estimate,.,3649.07,0.364907,.,.,.,0.000274042,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,missing,.,.,.,.,.,.,.,.,.,.,.
Aug_26_2016,Swartberg,LDSA,Swartberg,21,F,Adult,8,.,34,4.25,33,39,1010.807436,80_est,Estimate,.,5357.2,0.53572,.,.,.,0.000186665,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,missing,.,.,.,.,.,.,.,.,.,.,.
Aug_26_2016,Swartberg,LDSA,Swartberg,22,F,Adult,9,.,42,4.666666667,54,33,1399.579527,94_est,Estimate,.,3115.89,0.311589,.,.,.,0.000320935,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,missing,.,.,.,.,.,.,.,.,.,.,.
